pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
25842	25842	Volume of grey matter in Precuneous Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25843	25843	Volume of grey matter in Precuneous Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25844	25844	Volume of grey matter in Cuneal Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25845	25845	Volume of grey matter in Cuneal Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25846	25846	Volume of grey matter in Frontal Orbital Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25847	25847	Volume of grey matter in Frontal Orbital Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25848	25848	Volume of grey matter in Parahippocampal Gyrus, anterior division (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25849	25849	Volume of grey matter in Parahippocampal Gyrus, anterior division (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25850	25850	Volume of grey matter in Parahippocampal Gyrus, posterior division (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25851	25851	Volume of grey matter in Parahippocampal Gyrus, posterior division (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25852	25852	Volume of grey matter in Lingual Gyrus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25853	25853	Volume of grey matter in Lingual Gyrus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25854	25854	Volume of grey matter in Temporal Fusiform Cortex, anterior division (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25855	25855	Volume of grey matter in Temporal Fusiform Cortex, anterior division (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25856	25856	Volume of grey matter in Temporal Fusiform Cortex, posterior division (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25857	25857	Volume of grey matter in Temporal Fusiform Cortex, posterior division (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25858	25858	Volume of grey matter in Temporal Occipital Fusiform Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25859	25859	Volume of grey matter in Temporal Occipital Fusiform Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25860	25860	Volume of grey matter in Occipital Fusiform Gyrus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25861	25861	Volume of grey matter in Occipital Fusiform Gyrus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25862	25862	Volume of grey matter in Frontal Operculum Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25863	25863	Volume of grey matter in Frontal Operculum Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25864	25864	Volume of grey matter in Central Opercular Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25865	25865	Volume of grey matter in Central Opercular Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25866	25866	Volume of grey matter in Parietal Operculum Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25867	25867	Volume of grey matter in Parietal Operculum Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25868	25868	Volume of grey matter in Planum Polare (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25869	25869	Volume of grey matter in Planum Polare (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25870	25870	Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25871	25871	Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25872	25872	Volume of grey matter in Planum Temporale (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25873	25873	Volume of grey matter in Planum Temporale (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25874	25874	Volume of grey matter in Supracalcarine Cortex (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25875	25875	Volume of grey matter in Supracalcarine Cortex (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25876	25876	Volume of grey matter in Occipital Pole (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25877	25877	Volume of grey matter in Occipital Pole (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25878	25878	Volume of grey matter in Thalamus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25879	25879	Volume of grey matter in Thalamus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25880	25880	Volume of grey matter in Caudate (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25881	25881	Volume of grey matter in Caudate (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25882	25882	Volume of grey matter in Putamen (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25883	25883	Volume of grey matter in Putamen (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25884	25884	Volume of grey matter in Pallidum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25885	25885	Volume of grey matter in Pallidum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25886	25886	Volume of grey matter in Hippocampus (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25887	25887	Volume of grey matter in Hippocampus (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25888	25888	Volume of grey matter in Amygdala (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25889	25889	Volume of grey matter in Amygdala (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25890	25890	Volume of grey matter in Ventral Striatum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25891	25891	Volume of grey matter in Ventral Striatum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25892	25892	Volume of grey matter in Brain-Stem	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25893	25893	Volume of grey matter in I-IV Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25894	25894	Volume of grey matter in I-IV Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25895	25895	Volume of grey matter in V Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25896	25896	Volume of grey matter in V Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25897	25897	Volume of grey matter in VI Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25898	25898	Volume of grey matter in Vermis VI Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25899	25899	Volume of grey matter in VI Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25900	25900	Volume of grey matter in Crus I Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25901	25901	Volume of grey matter in Vermis Crus I Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25902	25902	Volume of grey matter in Crus I Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25903	25903	Volume of grey matter in Crus II Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25904	25904	Volume of grey matter in Vermis Crus II Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25905	25905	Volume of grey matter in Crus II Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25906	25906	Volume of grey matter in VIIb Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25907	25907	Volume of grey matter in Vermis VIIb Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25908	25908	Volume of grey matter in VIIb Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25909	25909	Volume of grey matter in VIIIa Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25910	25910	Volume of grey matter in Vermis VIIIa Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25911	25911	Volume of grey matter in VIIIa Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25912	25912	Volume of grey matter in VIIIb Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25913	25913	Volume of grey matter in Vermis VIIIb Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25914	25914	Volume of grey matter in VIIIb Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25915	25915	Volume of grey matter in IX Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25916	25916	Volume of grey matter in Vermis IX Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25917	25917	Volume of grey matter in IX Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25918	25918	Volume of grey matter in X Cerebellum (left)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25919	25919	Volume of grey matter in Vermis X Cerebellum	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
25920	25920	Volume of grey matter in X Cerebellum (right)	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	10253	NA	NA
30000	30000	White blood cell (leukocyte) count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331122	NA	NA
30010	30010	Red blood cell (erythrocyte) count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331125	NA	NA
30020	30020	Haemoglobin concentration	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331125	NA	NA
30030	30030	Haematocrit percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331125	NA	NA
30040	30040	Mean corpuscular volume	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331124	NA	NA
30050	30050	Mean corpuscular haemoglobin	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331122	NA	NA
30060	30060	Mean corpuscular haemoglobin concentration	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331120	NA	NA
30070	30070	Red blood cell (erythrocyte) distribution width	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331124	NA	NA
30080	30080	Platelet count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331124	NA	NA
30090	30090	Platelet crit	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331121	NA	NA
30100	30100	Mean platelet (thrombocyte) volume	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331120	NA	NA
30110	30110	Platelet distribution width	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	331120	NA	NA
30120	30120	Lymphocyte count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA
30130	30130	Monocyte count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA
30140	30140	Neutrophill count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330547	NA	NA
30150	30150	Eosinophill count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330547	NA	NA
30160	30160	Basophill count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330547	NA	NA
30170	30170	Nucleated red blood cell count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330540	NA	NA
30180	30180	Lymphocyte percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330551	NA	NA
30190	30190	Monocyte percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330551	NA	NA
30200	30200	Neutrophill percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330551	NA	NA
30210	30210	Eosinophill percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330551	NA	NA
30220	30220	Basophill percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	330551	NA	NA
30230	30230	Nucleated red blood cell percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CAT_ORD	330538	NA	NA
30240	30240	Reticulocyte percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325751	NA	NA
30250	30250	Reticulocyte count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325751	NA	NA
30260	30260	Mean reticulocyte volume	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325752	NA	NA
30270	30270	Mean sphered cell volume	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325752	NA	NA
30280	30280	Immature reticulocyte fraction	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325752	NA	NA
30290	30290	High light scatter reticulocyte percentage	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325752	NA	NA
30300	30300	High light scatter reticulocyte count	Biological samples > Assay results > Blood assays > Blood count	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	325751	NA	NA
40001_C349	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C34.9 Bronchus or lung, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	1033	7514
40001_A419	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	A41.9 Septicaemia, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	16	8531
40001_A810	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	A81.0 Creutzfeldt-Jakob disease	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	14	8533
40001_C029	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C02.9 Tongue, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	12	8535
40001_C109	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C10.9 Oropharynx, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	11	8536
40001_C159	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C15.9 Oesophagus, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	274	8273
40001_C160	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C16.0 Cardia	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	26	8521
40001_C169	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C16.9 Stomach, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	112	8435
40001_C170	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C17.0 Duodenum	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	11	8536
40001_C180	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C18.0 Caecum	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	45	8502
40001_C187	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C18.7 Sigmoid colon	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	46	8501
40001_C189	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C18.9 Colon, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	241	8306
40001_C19	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C19 Malignant neoplasm of rectosigmoid junction	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	106	8441
40001_C20	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C20 Malignant neoplasm of rectum	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	115	8432
40001_C210	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C21.0 Anus, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	15	8532
40001_C220	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C22.0 Liver cell carcinoma	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	65	8482
40001_C221	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C22.1 Intrahepatic bile duct carcinoma	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	119	8428
40001_C23	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C23 Malignant neoplasm of gallbladder	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	24	8523
40001_C259	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C25.9 Pancreas, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	386	8161
40001_C260	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C26.0 Intestinal tract, part unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	76	8471
40001_C269	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C26.9 Ill-defined sites within the digestive system	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	15	8532
40001_C329	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	C32.9 Larynx, unspecified	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	15	8532
