pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
22601_81162743	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	machine operator, plastics moulder, foreman	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	176	84883
22601_91392832	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	other work in this industry: factory hand, mate, assistant, handler, loader	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	136	84923
22601_61392517	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	other animal care work including dog beautician, dog walker, dog warden; kennel or cattery assistant; groom, huntsman, stable worker; zoo keeper	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	139	84920
22601_81112700	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	machine operator, processor, foreman	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	228	84831
22601_23113030	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	university lecturer/professor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	388	84671
22601_35633218	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	vocational or industrial trainer/instructor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	118	84941
22601_23133420	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	education officer, director of education, curriculum development officer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	812	84247
22601_33133440	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	fire service officer (leading fire officer and below)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	174	84885
22601_41353425	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	library assistant/clerk	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	141	84918
22601_52452948	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	computer engineer, computer service or maintenance technician	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	121	84938
22601_32143084	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	medical radiographer, x-ray operator, sonographer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	134	84925
22601_12263368	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	travel agency manager/owner, tourist manager	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	158	84901
22601_11412694	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	quality assurance manager, quality control manager	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	276	84783
22601_62143372	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	air hostess, air steward, air travel assistant, cabin/flight attendant, cabin crew, air purser, passenger services agent, check-in-staff	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	104	84955
22601_61223417	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	childminder, au pair, children's nanny	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	392	84667
22601_35623213	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	personnel or industrial relations officer, recruitment consultant	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	377	84682
22601_32323410	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	school/student counsellor, school attendance officer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	103	84956
22601_52132923	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	sheet metal worker, panel beater, metal finisher, coppersmith	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	132	84927
22601_35323265	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	broker, financial/insurance broker, foreign exchange dealer, ship/marine broker, stockbroker, commodity trader	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	198	84861
22601_11313221	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	financial services manager, chartered secretary, banker, merchant or investment banker, finance director, tax manager	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	237	84822
22601_11843115	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	social services manager, community care manager, welfare services manager	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	694	84365
22601_91493353	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	sales room assistant, wine merchant's cellar man; order/stock filler, stock/store keeper; lorry/warehouse loader/checker/weigher, goods porter, customs attendant	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	177	84882
22601_12313231	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	property/housing/land manager	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	303	84756
22601_61233408	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	playgroup or playschool leader or assistant	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	445	84614
22601_52492949	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	electronic engineer (maintenance), alarm engineer, office equipment engineer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	181	84878
22601_12243390	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	publican or manager of licensed premises, licensee, wine bar manager	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	378	84681
22601_92113352	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	postal worker, postman, mail sorter, messenger, courier, mailroom clerk, post sorter, leaflet/circular distributor, newspaper/parcel deliverer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	261	84798
22601_32323112	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	benefits advisor, citizens advice bureau adviser, debt counsellor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	114	84945
22601_11833099	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	healthcare practice manager, dental practice manager, chiropody practice manager/owner	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	178	84881
22601_82142611	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	taxi or cab driver, chauffeur, hearse driver	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	221	84838
22601_35643209	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	careers adviser or vocational guidance specialist, placement advisor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	176	84883
22601_34133166	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	actor, chorister or singer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	142	84917
22601_42113094	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	medical secretary	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	152	84907
22601_35633214	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	vocational or industrial trainer/instructor, craft instructor, apprentice instructor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	246	84813
22601_12253140	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	sports centre manager, riding school owner, sports ground manager, baths manager	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	114	84945
22601_11733439	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	senior officer in fire service including captain, commander, controller, firemaster, inspector, salvage officer, station officer, superintendent	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	129	84930
22601_92233412	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	dinner lady	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	153	84906
22601_82152612	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	driving instructor, hgv instructor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	124	84935
22601_35633208	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	vocational or industrial trainer/instructor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	130	84929
22601_35673467	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	health and safety officer, occupational hygienist, safety adviser, road safety officer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	108	84951
22601_35633274	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	vocational or industrial trainer/instructor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	163	84896
22601_53192549	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	builder, building contractor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	119	84940
22601_41363428	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	database assistant/clerk, computer clerk, data entry clerk/processor, book keeping/accounts machinist	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	183	84876
22601_91212550	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	builder's labourer, building worker	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	109	84950
22601_81492548	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	building site foreman or supervisor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	103	84956
22601_62322997	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	caretaker, janitor, concierge, warden	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	118	84941
22601_42133407	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	school secretary, clerical assistant, school registry assistant	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	132	84927
22601_23193429	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	day nursery manager or owner	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	100	84959
22601_23133421	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	school inspector, education inspector	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	232	84827
22601_34333162	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	public relations officer, press officer, information officer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	109	84950
22604_3	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	30 to 40 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	49372	21682
22604_4	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	Over 40 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	35076	35978
22604_2	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	20 to less-than-30 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	14310	56744
22604_1	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	15 to less-than-20 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	9536	61518
22605	22605	Work hours per week - exact value	Online follow-up > Work environment > Employment history	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	31903	NA	NA
22606_0	22606	Workplace very noisy	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85991	65736	20255
22606_2	22606	Workplace very noisy	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85767	16449	69318
22606_1	22606	Workplace very noisy	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85881	48814	37067
22607_0	22607	Workplace very cold	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85822	72883	12939
22607_2	22607	Workplace very cold	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85339	7446	77893
22607_1	22607	Workplace very cold	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85632	40580	45052
22608_0	22608	Workplace very hot	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85772	64947	20825
22608_2	22608	Workplace very hot	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85305	9517	75788
22608_1	22608	Workplace very hot	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85666	49479	36187
22609_0	22609	Workplace very dusty	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85667	77007	8660
22609_1	22609	Workplace very dusty	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85124	29950	55174
22609_2	22609	Workplace very dusty	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84807	8993	75814
22610_0	22610	Workplace full of chemical or other fumes	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85480	80719	4761
22610_1	22610	Workplace full of chemical or other fumes	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84282	20693	63589
22610_2	22610	Workplace full of chemical or other fumes	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83980	5566	78414
22611_1	22611	Workplace had a lot of cigarette smoke from other people smoking	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85277	42641	42636
22611_0	22611	Workplace had a lot of cigarette smoke from other people smoking	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85817	73120	12697
22611_2	22611	Workplace had a lot of cigarette smoke from other people smoking	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84937	14142	70795
22612_0	22612	Worked with materials containing asbestos	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	81091	79045	2046
22612_2	22612	Worked with materials containing asbestos	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	72450	1196	71254
22612_1	22612	Worked with materials containing asbestos	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	73301	7929	65372
22613_0	22613	Worked with paints, thinners or glues	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85509	82130	3379
22613_1	22613	Worked with paints, thinners or glues	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84202	13360	70842
22613_2	22613	Worked with paints, thinners or glues	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83931	3539	80392
22614_0	22614	Worked with pesticides	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85297	84789	508
22614_1	22614	Worked with pesticides	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83407	3202	80205
22614_2	22614	Worked with pesticides	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83283	504	82779
22615_0	22615	Workplace had a lot of diesel exhaust	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85507	82977	2530
22615_1	22615	Workplace had a lot of diesel exhaust	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84510	12336	72174
22615_2	22615	Workplace had a lot of diesel exhaust	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84317	3257	81060
22616_0	22616	Breathing problems during period of job	Online follow-up > Work environment > Employment history	Primary	Unisex	7	No	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	84747	1482
22616_1	22616	Breathing problems during period of job	Online follow-up > Work environment > Employment history	Primary	Unisex	7	Yes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	6281	79948
22617_4123	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Counter clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3021	83208
22617_1233	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Hairdressing and beauty salon managers and proprietors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	255	85974
22617_3537	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Financial and accounting technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1442	84787
22617_4112	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Civil Service administrative officers and assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3892	82337
22617_4215	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Personal assistants and other secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	5145	81084
22617_6121	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Nursery nurses	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	298	85931
22617_5231	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Motor mechanics, auto engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	736	85493
22617_2111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Chemists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1025	85204
22617_4213	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	School secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1181	85048
22617_9111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Farm workers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	342	85887
22617_2121	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Civil engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	877	85352
22617_9149	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Other goods handling and storage occupations n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1212	85017
22617_2122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Mechanical engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1551	84678
22617_4113	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Local government clerical officers and assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	4665	81564
22617_2314	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Secondary education teaching professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	7218	79011
22617_5216	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Pipe fitters	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	208	86021
22617_3211	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Nurses	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	4721	81508
22617_9233	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Cleaners, domestics	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	619	85610
22617_3229	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Therapists n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	817	85412
22617_4111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Civil Service executive officers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3280	82949
22617_7111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Sales and retail assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	4424	81805
22617_4217	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Typists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2858	83371
22617_3113	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Engineering technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1002	85227
22617_1132	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Marketing and sales managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2096	84133
22617_3217	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Pharmaceutical dispensers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	157	86072
22617_2443	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Probation officers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	215	86014
22617_3111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Laboratory technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2479	83750
22617_3539	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Business and related associate professionals n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1857	84372
22617_3562	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Personnel and industrial relations officers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1368	84861
22617_5214	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Metal plate workers, shipwrights, riveters	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	251	85978
22617_3431	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Journalists, newspaper and periodical editors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	457	85772
22617_7125	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Merchandisers and window dressers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	175	86054
22617_1151	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Financial institution managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1307	84922
22617_2422	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Management accountants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	731	85498
22617_1221	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Hotel and accommodation managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	380	85849
22617_2132	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Software professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3295	82934
22617_6122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Childminders and related occupations	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	845	85384
22617_2451	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Librarians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1152	85077
22617_3561	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Public service associate professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3095	83134
22617_4122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Accounts and wages clerks, book-keepers, other financial clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2603	83626
22617_2126	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Design and development engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	576	85653
